"sampItr","time2converge","timeunits","noItr2converge","error","alpha_zip1_1","alpha_zip1_2","alpha_zip1_3","alpha_zip2_1","alpha_zip2_2","alpha_zip2_3","beta_zip1_1","beta_zip1_2","beta_zip2_1","beta_zip2_2","sigma2_1","sigma2_2","sigma2_3"
"1","22.3986151655515","mins","143","0.00356141982294852","0","0.359015649465703","0.717900808501333","-2.38427878437398","-2.66898774872608","-2.98636562053353","0.723261062724946","-0.241529041940499","0.143963954241859","-1.49328879631809","4.85404618398724","3.95726012278609","5.69140057121089"
"2","4.85836363236109","mins","31","0.0047354527098474","0","0.270026236723629","0.356351797169686","0.386579690795677","0.172217282407062","-0.0190326023567613","0.327520011369454","-0.439181901981973","0.529662239736238","-0.47297074916473","2.66137411565497","2.59936885035836","2.5228655620588"
"3","6.28455896377563","mins","40","0.00371680258958992","0","0.16396171532553","0.346190718541653","1.59397146607016","1.3645066720287","1.23826561003992","0.537427507611211","-0.011880771624895","-0.151695246365804","-0.865663444968983","1.85228021967247","1.18575126983627","1.4073998680933"
"6","30.445967566967","mins","100","0.00423135962468032","0","0.311584650007123","0.747906210259318","-2.23800196269019","-2.50784862641066","-2.84862900451033","0.88756011506738","0.0482582354139551","-0.427049576014455","-1.48985109266227","4.32359118149091","2.32676973850255","5.20297491151942"
"4","7.38263970216115","mins","47","0.00498923957321553","0","0.213554069685697","0.339905505646202","1.65463595849232","1.48072846672608","1.34903364203611","0.82327713224897","0.134818213945626","-0.269249852883184","-1.1587910954655","2.62044701994276","1.92305099381694","2.00817553810611"
"7","10.3180310328801","mins","34","0.00466289666920914","0","0.198917899158668","0.325610717127007","0.532615416487237","0.248001460802712","0.120753564432188","0.801012050270682","0.0011142975317604","-0.278928817348156","-1.23988447664757","2.40737968531136","1.97142837882776","2.19474782361187"
"8","12.1393740812937","mins","40","0.00352054440850813","0","0.0552811048522598","0.264586683629583","0.0679964262961631","0.0292077533353363","-0.178146046480115","0.395413668455975","-0.13748151822013","-0.0478902933692928","-0.842199235983972","1.17252808034433","1.59091981720537","1.36092841853809"
"9","5.45126331647237","mins","18","0.004381879214177","0","0.225796591527209","0.338723703712462","0.500566671170036","0.312378695583447","0.171322815362302","0.651739022225065","-0.0202397282237303","-0.0436898106930488","-0.9531611392986","1.96203616749011","1.95832095623442","1.87633816162057"
"10","14.8668207367261","mins","49","0.0049398113766344","0","0.216203924360377","0.323680842643365","1.73004082174696","1.49743426548953","1.378545040277","0.568815314167725","-0.106906632704625","0.0766017053354147","-0.774034164841803","2.12557334711809","1.48669392588054","1.89319022295614"
